name,ghs
PRAÇA BARTHOLOMEU FERRERO,6gyck
PRAÇA BRUXELAS,6gyck
PRAÇA COLINA,6gych6
PRAÇA CONSELHEIRO  SARAIVA,6gy
PRAÇA DA SAUDADE,6gych
PRAÇA DOS BOMBEIROS,6gyc 6gych
PRAÇA DOS EXPEDICIONÁRIOS,6gyck
PRAÇA DUARTE DA COSTA,6gy
PRAÇA EMÍLIO ESCUDERO,6gyck
PRAÇA EUGÊNIO FANTI QUAGLIARINI,6gyc7
PRAÇA GENERAL  DALE COUTINHO,6gyck
PRAÇA GIOVANI BREDA,6gych 6gych1
PRAÇA ITÁLIA,6gyck
PRAÇA JEAN PIAGET,6gych2
PRAÇA JOSÉ JOAQUIM CAVALCANTE NETO,6gych
PRAÇA LAURO GOMES,6gych
PRAÇA LONDRES,6gyck
PRAÇA MARIA TUDOR,6gyck
PRAÇA MARLENE,6gyck
PRAÇA MARQUÊS DE  ALEGRETE,6gych
PRAÇA MELVIN JONES,6gy
PRAÇA NOSSA SENHORA DE FÁTIMA,6gyck
PRAÇA PADRE  SALVADOR PIRES SANTIAGO,6gych
PRAÇA PEDRO MARÇON,6gych 6gych2
PRAÇA PORTUGAL,6gyck
PRAÇA SALVADOR ROSA,6gyck
PRAÇA SAMUEL SABATINI,6gych
PRAÇA SÃO JOSÉ,6gych
PRAÇA SÃO JOÃO BATISTA,6gyck
PRAÇA TEIXEIRA DE FREITAS,6gychb
RODOVIA ANCHIETA (SP-150),6gy 6gyck
RODOVIA CAMINHO DO MAR (SP-148),6gy
RODOVIA DOS IMIGRANTES (SP-160),6g 6gy
RODOVIA RODOANEL MÁRIO COVAS (SP-21),6gy
RODOVIA ÍNDIO TIBIRIÇÁ (SP-31),6gy
RUA 10 (PORTO NOVO),6gy
RUA 12 DE OUTUBRO (RUDGE RAMOS),6gyck
RUA 13 DE MAIO,6gyck
RUA 15 DE NOVEMBRO,6gych
RUA 17 DE MARÇO,6gyc7
RUA 1822,6gyc
RUA 19 DE NOVEMBRO,6gyck
RUA 1º DE MAIO,6gyc
RUA 2 DE JULHO,6gy
RUA 2 DE OUTUBRO,6gychf
RUA 21 DE ABRIL,6gyck
RUA 23 DE MAIO,6gyck
RUA 24 DE FEVEREIRO,6gych
RUA 24 DE MAIO,6gyck
RUA 25 DE DEZEMBRO,6gyck
RUA 25 DE JANEIRO,6gyck
RUA 25 DE MARÇO,6gyck
RUA 27 DE ABRIL,6gyck
RUA 28 DE JULHO,6gy
RUA 28 DE OUTUBRO,6gych
RUA 3 DE DEZEMBRO,6gyck
RUA 3 DE MAIO,6gych
RUA 3 MOSQUETEIROS,6gyck
RUA 32 (PARQUE ESPACIAL),6gy
RUA 38 (PQ. SELECTA-FASE II),6gy
RUA 8 (PARQUE IV CENTENÁRIO),6gy
RUA 8 (VILA FLÓRIDA - TRECHO NÃO ABERTO),6gyc7
RUA 9 (PARQUE ESPACIAL),6gy
RUA 9 DE JULHO,6gyck
RUA A (ASSOC. J.INDUSTRIAL/CONHECIDA R.SANTA RITA DE CASSIA),6gyc
RUA A (VILA LUCIA),6gy
RUA ABEL MINHOTTI BARBOSA,6gyck
RUA ABILIO CÉSAR,6gyck
RUA ABRAMO LUCHESI,6gych
RUA ABRAO SALOTTI,6gyck
RUA ACHILLES CAPELLI,6gych
RUA ACLIMAÇÃO,6gyc7
RUA ADAMANTINA,6gych
RUA ADEALERTI FRANCISCO GROTTI,6gych
RUA ADELAIDE PINTO TARTARO,6gych
RUA ADELELMO SETTI,6gych
RUA ADELINA SALVATORE BASSOLI,6gych
RUA ADELINO FONTOURA CHAVES,6gyc 6gychg
RUA ADEMAR SARAIVA LEÃO,6gy
RUA ADERITA LOPES DA SILVA,6gyc
RUA ADOLFO MONTEIRO,6gyck
RUA ADOLFO ZOBOLI,6gy
RUA ADRIANO MONTEIRO DA SILVA,6gyck
RUA ADRIÁTICO,6gych
RUA ADÃO GERALDO,6gychj
RUA ADÉLIO TONELLI,6gyc
RUA ADÔNIS,6gy
RUA AFONSINA,6gyck
RUA AFONSO CELSO FIGUEIREDO,6gyc7
RUA AFONSO DE ALBUQUERQUE,6gy
RUA AFONSO DE OLIVEIRA,6gychs
RUA AFONSO FURTADO DE MENDONÇA,6gy
RUA AFONSO PENA,6gyc 6gych 6gychj
RUA AGENOR SÉRGIO DE OLIVEIRA,6gy
RUA AGOSTINHO BUENO,6gyc
RUA AGOSTINHO CAMPI,6gych
RUA AGOSTINHO CÉSAR BASSOLI,6gyck
RUA AGOSTINHO LUIZ PIATTO,6gych
RUA AGOSTINHO MASINI,6gy
RUA AGOSTINHO PELOSINI,6gych
RUA AGUAPÉS,6gyck
RUA AIDA,6gych
RUA AIMORÉS,6gych
RUA AIRTON GOMES MIRANDA,6gyc 6gychg
RUA AIURUOCA,6gyck
RUA ALAESTE GARGANTINI,6gy
RUA ALAGOAS,6gy
RUA ALBERTINO AUGUSTO VIEIRA,6gy
RUA ALBERTINO PINOTTI,6gy
RUA ALBERTO ASÊNCIO,6gychb
RUA ALBERTO DA SILVA,6gyc 6gychf
RUA ALBERTO LOPES RAPOSO,6gych
RUA ALBERTO TORRES,6gych4 6gych6
RUA ALBINA SILVA,6gy
RUA ALBINO DEMARCHI,6gy
RUA ALBINO DOS SANTOS QUELHAS,6gyc7
RUA ALCEBÍADES RAMOS DA SILVA,6gyc
RUA ALCIDES DE ALMEIDA,6gych 6gychf
RUA ALCINDO GUANABARA,6gy
RUA ALCÂNTARA MACHADO,6gy
RUA ALDA DA SILVA,6gyc
RUA ALDO ARMANI,6gych 6gych2
RUA ALEMANHA,6gyc7
RUA ALESSANDRO BERNARDELLO,6gyc
RUA ALEXANDRA LUNARDI FANANI,6gych6
RUA ALEXANDRE BONÍCIO,6gyc 6gych1 6gych4
RUA ALEXANDRE DUARTE DA SILVA,6gyc
RUA ALEXANDRE MARCONDES FILHO,6gyck
RUA ALFA,6gych1
RUA ALFERES  BONILHA,6gych
RUA ALFEU TAVARES,6gyck
RUA ALFREDO ANGELINI,6gyck
RUA ALFREDO BECHELLI,6gyck
RUA ALFREDO BERNARDO LEITE,6gyc7
RUA ALFREDO CALUX,6gych
RUA ALFREDO CAPUTO,6gy
RUA ALFREDO DUMONT VILLARES,6gyc7 6gyck
RUA ALFREDO FRANCISCO DOS SANTOS,6gych2 6gych3
RUA ALFREDO PALMIRO COPÉDE,6gyc 6gychg 6gychu
RUA ALFREDO SCARPELLI,6gyc
RUA ALIOMAR BALEEIRO,6gyc
RUA ALJUBARROTA,6gy
RUA ALLAN KARDEC,6gyc
RUA ALMEIDA BRANDÃO,6gyck
RUA ALMEIDA DURÃO,6gy
RUA ALMEIDA LEME,6gyc
RUA ALMERINA CEMOLINE REBULCI,6gy 6gyc7
RUA ALMIR CASTRIOTTO,6gyck
RUA ALMIRANTE  BARROSO,6gyck
RUA ALMIRANTE  COCKRANE,6gyc
RUA ALMIRANTE  TAMANDARÉ,6gyc7
RUA ALPINOS,6gyc
RUA ALTA SOROCABANA,6gyc7
RUA ALTINO ARANTES,6gyck
RUA ALTO NOROESTE,6gyc7
RUA ALTO PARANÁ,6gyc7
RUA ALTOS DOS QUÍMICOS,6gy
RUA ALUÍSIO DE AZEVEDO,6gychb
RUA ALVARENGA PEIXOTO,6gy
RUA ALVEMAR ANTONIO,6gyc
RUA ALZIRA,6gych
RUA ALZIRA CAMARGO,6gyck
RUA ALZIRA FERREIRA VENTURA,6gych
RUA ALÍCIO DIONÍSIO DOS SANTOS,6gychs
RUA ALÍPIO CORRÊA NETO,6gychq
RUA ALÍPIO DO NASCIMENTO GONÇALVES,6gy
RUA AMABILE MASINI ORTEGA,6gy
RUA AMADEO LUIZ BONINI,6gych6
RUA AMADEO PAULINO VALLÉRIO,6gychf
RUA AMADEU,6gy
RUA AMADEU CAMPANHARO,6gyck
RUA AMADEU GIANOTTI,6gyck
RUA AMADEU ROCCO,6gyck
RUA AMADEU ROSSIGNOLO,6gych
RUA AMAPÁ,6gyck
RUA AMARO GENARI,6gych3
RUA AMARO JOSÉ DOS SANTOS,6gyc7
RUA AMARO JOSÉ GONÇALVES,6gyc
RUA AMERICANA,6gych
RUA AMPARO,6gych
RUA AMÁCIO MAZZAROPI,6gyc
RUA AMÉLIA LOURENÇO,6gyc
RUA AMÉLIO STORTI,6gy
RUA AMÉRICA DO SUL,6gy
RUA AMÉRICO ANTÔNIO RIBEIRO,6gychu
RUA AMÉRICO BATISTA,6gych
RUA AMÉRICO BRASILIENSE,6gych 6gychg
RUA AMÉRICO LEDA,6gyck
RUA AMÉRICO MARGONARI,6gychg
RUA AMÉRICO MOLARI,6gyc7
RUA AMÉRICO VIEIRA DE SOUZA,6gyc
RUA ANA GUILHERMINA,6gyck
RUA ANA MARIA (VILA MARIANA),6gyc 6gyc7
RUA ANA MARIA MARTINEZ,6gych 6gych2 6gych3
RUA ANA MARIA SINGER,6gy
RUA ANA NERY,6gychs
RUA ANA PIMENTEL,6gych
RUA ANA RUSSO VESTRI,6gy
RUA ANACLETO CAMPANELLA,6gyck
RUA ANACLETO STUCHI,6gy
RUA ANCHIETA,6gyck
RUA ANDREA DEMARCHI,6gy
RUA ANDRÉ CAPRETZ FILHO,6gyck
RUA ANDRÉ COPPINI,6gyc 6gych 6gychf
RUA ANDRÉ CRUCIACHI,6gych
RUA ANDRÉ FRANCO MONTORO,6gy
RUA ANDRÉ GEPES FLORES,6gyc
RUA ANDRÉ RITUCCI,6gychf 6gychg
RUA ANDRÉ ROSA COPPINI,6gych
RUA ANGATUBA,6gych 6gyck
RUA ANGEL SERRANO FERNANDES,6gyck
RUA ANGELINA GAETA,6gyc7
RUA ANGELINA RONCHI MARTIN BIANCO,6gych 6gychj
RUA ANGELINA SCILIANO FERIANI,6gyc7
RUA ANGELINA SCOPEL PINOTTI,6gych
RUA ANGELINA THOMÉ,6gyc
RUA ANGELINA VASSORELLI ERCOLIN,6gych 6gychs
RUA ANGELO PÍCOLI,6gychg
RUA ANITA FRANCHINI,6gyc 6gychf
RUA ANITA MALFATTI,6gy
RUA ANNA MOLON LAZZURI,6gy
RUA ANTENOR CORADI,6gyc7
RUA ANTENOR NASCENTES,6gyck
RUA ANTENORE GROTTE,6gych
RUA ANTONIO CAMPANHA,6gych 6gychq
RUA ANTONIO CAPUTO,6gy
RUA ANTONIO CARLOS MONTEIRO NOGUEIRA,6gy
RUA ANTONIO CORAZZA,6gychb
RUA ANTONIO DE MELO ANTUNES,6gyc
RUA ANTONIO DEMARCHI- GAIA,6gy
RUA ANTONIO DEVISATE,6gychq
RUA ANTONIO DOMINGUES PINTO JUNIOR,6gychq
RUA ANTONIO FREDERICO OZANAM,6gychu
RUA ANTONIO JOSÉ MARQUES,6gyc
RUA ANTONIO LAGO,6gy
RUA ANTONIO MARCELINO,6gyc
RUA ANTONIO PINCHIARI,6gych 6gychb
RUA ANTONIO SERAFIM ZAMPIERI,6gy
RUA ANTONIO SIDNEI GERBELLI,6gy
RUA ANTONIO SIMIONATO,6gychf 6gychg
RUA ANTONIO SIMÕES,6gyck
RUA ANTUÉRPIA,6gyck
RUA ANTÔNIO BISOGNINI,6gy
RUA ANTÔNIO CARLOS DE ANDRADA E SILVA,6gyc
RUA ANTÔNIO CARLOS DE LIMA,6gychj
RUA ANTÔNIO CERON,6gyc7
RUA ANTÔNIO CUBAS,6gych3
RUA ANTÔNIO DA COSTA LIMA,6gy 6gych
RUA ANTÔNIO DE OLIVEIRA,6gy
RUA ANTÔNIO DE PROENÇA,6gych2
RUA ANTÔNIO DE SALEMA,6gych 6gyck
RUA ANTÔNIO DOS SANTOS,6gych
RUA ANTÔNIO DOS SANTOS PINTO,6gyc
RUA ANTÔNIO DOS SANTOS RODRIGUES,6gychq
RUA ANTÔNIO FRANCISCO LISBOA - O ALEIJADINHO,6gy
RUA ANTÔNIO FREGONESI,6gyc
RUA ANTÔNIO GERBELLI,6gych3
RUA ANTÔNIO GUERRA,6gychb
RUA ANTÔNIO JACOB SARTÓRIO,6gyc
RUA ANTÔNIO LUIZ VALÉRIO,6gych
RUA ANTÔNIO MARÇON,6gych3
RUA ANTÔNIO MENEGHETTI,6gy
RUA ANTÔNIO MIOLARO,6gyc 6gychf
RUA ANTÔNIO MÁSSIMO SCOPEL,6gych4
RUA ANTÔNIO PEREIRA DE MATOS,6gychj
RUA ANTÔNIO PRÓSPERO,6gyc
RUA ANTÔNIO ROCCO,6gych3
RUA ANTÔNIO RODRIGUES DE MOURA,6gy 6gych2
RUA ANTÔNIO S. CUNHA BUENO,6gyc
RUA ANTÔNIO SERAFIM BUENO,6gyc
RUA ANTÔNIO VERTAMATTI,6gy
RUA ANTÔNIO ÂNGELO CUZZIOL,6gyc7 6gyck
RUA ANUNCIATA GOBBI,6gych 6gychq
RUA ANÉSIA,6gych
RUA ANÍBAL MACHADO,6gych 6gyck
RUA APARECIDA,6gych
RUA APATITA,6gy
RUA APOLÔNIO MONTEIRO DA MOTA,6gy
RUA APUCARANA,6gyc7
RUA APÓSTOLOS,6gy
RUA ARACATI,6gy
RUA ARACI,6gych 6gychj
RUA ARACI BARBOSA HORTA,6gych
RUA ARAFURA,6gych
RUA ARAGUASSÚ,6gy
RUA ARAGUAÍNA,6gy
RUA ARAL,6gych 6gyck
RUA ARALDO ARMANI,6gych
RUA ARAPUÃ,6gyck
RUA ARARAQUARA,6gych 6gyck
RUA ARAÇATUBA,6gy 6gych
RUA ARAÚJO VIANA,6gy
RUA ARCO-ÍRIS,6gy
RUA ARCTURUS,6gyck
RUA ARCÂNGELO CAMPANELLA,6gych
RUA ARGIA,6gy 6gych1 6gych3 6gych6
RUA ARICA,6gych1 6gych4
RUA ARIOVALDO,6gych6
RUA ARISTIDES ZANELLA,6gychb
RUA ARLINDO BÉTTIO,6gyc
RUA ARLINDO JANUÁRIO DE ALMEIDA,6gyc
RUA ARMANDO BACKX,6gych
RUA ARMANDO DE SALLES OLIVEIRA,6gychf
RUA ARMANDO IEZZI,6gych
RUA ARMANDO PINELLI,6gyc7
RUA ARNALDO MARGONARI,6gyck
RUA ARNALDO PSOTA,6gyc7
RUA ARPOADOR,6gyck
RUA ARTHUR CORRADI,6gychs
RUA ARTHUR PEDROSO DA SILVA,6gych
RUA ARTUR PONTUAL,6gyck
RUA ARTUÉLIA,6gych
RUA ARY BARROSO,6gych
RUA ASSAHI,6gyck
RUA ASSIS,6gych
RUA ASSUNÇÃO,6gych3
RUA ATAULFO ALVES,6gychb
RUA ATIBAIA,6gych
RUA ATLÂNTICA,6gych
RUA ATTÍLIO MANOEL MIELE,6gyc
RUA ATTÍLIO ZANON,6gych
RUA ATÍLIO LOCATELLI,6gych
RUA ATÍLIO NERIS,6gyc
RUA AUGUSTA L. BISOGNINI BECHELLI,6gych3
RUA AUGUSTINA CUZZIOL CATELAN,6gy 6gych2
RUA AUGUSTO BORALLI,6gych6
RUA AUGUSTO BULLE,6gy
RUA AUGUSTO DARIO TONIZZA,6gy
RUA AUGUSTO DOS ANJOS,6gy 6gyc
RUA AUGUSTO ERNANI,6gyck
RUA AUGUSTO FREDERICO SCHIMIDT,6gyck
RUA AUGUSTO MAGRINE,6gy
RUA AUGUSTO PAULINO,6gy
RUA AUGUSTO SOARES,6gyck
RUA AUGUSTO VINTURINI,6gy
RUA AURA,6gyck
RUA AURELIANO DE SOUZA,6gy 6gychb
RUA AURORA,6gyck
RUA AURÉLIA SALAZAR JORGE,6gyck
RUA AUSTRÁLIA,6gyc
RUA AUTA DE SOUZA,6gyck
RUA AUTO GONSALVES DE OLIVEIRA,6gy
RUA AVARÉ,6gych
RUA AYAME,6gych 6gyck
RUA AÇORES,6gy
RUA BAFFIN,6gych 6gychq
RUA BAHIA,6gyck
RUA BALTAZAR BORGES,6gych2
RUA BANDA,6gych
RUA BARENTZ,6gych
RUA BARRA FUNDA,6gyc7
RUA BARRETOS,6gych
RUA BARTIRA,6gyc
RUA BARTOLOMEU COLOMBO,6gyc
RUA BARTOLOMEU DIAS,6gyc
RUA BARÃO DE  COTEGIPE,6gyc
RUA BARÃO DO  RIO BRANCO,6gychf 6gychg
RUA BATALHÃO BORBA GATO,6gyck
RUA BATALHÃO PIRATININGA,6gyck
RUA BATATAIS,6gych
RUA BATUÍRA,6gych4
RUA BAURU,6gych
RUA BECHELLI,6gy
RUA BELA VISTA,6gychf 6gychg
RUA BELA VISTA (JARDIM DA REPRESA),6gy
RUA BELARMINO FRANCISCO VASCONCELOS,6gyc
RUA BELMIRO ROMAN,6gych
RUA BELO HORIZONTE,6gyck
RUA BELO MONTE,6gy
RUA BELÉM,6gyc7
RUA BENEDETTO MARSON,6gych3
